id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CUL4B	9	0.99317	0.99316	0.999255	1216	0	4.7301	0.0015169	0.010299	0.38826	27	9	4.7301
KMT2C	10	0.99325	0.99327	0.999255	1217	0	3.8854	0.0067539	0.042981	0.629361	71	10	3.8854
CTRL0035	1	0.99331	0.99339	0.999255	1218	0	9.7731	0.0066914	0.0063873	0.341761	70	1	9.7731
HTR1B	9	0.99338	0.99332	0.999255	1219	0	3.8652	0.0066228	0.03956	0.586246	68	9	3.8652
SETDB2	10	0.99494	0.99507	0.999255	1220	0	4.2364	0.0050599	0.03316	0.544752	58	10	4.2364
CTRL0088	1	0.99564	0.99575	0.999255	1221	0	10.435	0.0043602	0.0041818	0.270714	52	1	10.435
CTRL0083	1	0.99676	0.99688	0.999255	1222	0	10.843	0.0032378	0.0031756	0.247834	49	1	10.843
UIMC1	9	0.99704	0.99712	0.999255	1223	0	3.5955	0.0029631	0.019218	0.437752	46	9	3.5955
TRMT2A	22	0.99738	0.99742	0.999255	1224	0	2.5284	0.066076	0.32874	0.91863	309	18	2.5284
GABRA2	10	0.9976	0.99768	0.999255	1225	0	3.96	0.0023987	0.016618	0.423553	41	10	3.96
ATIC	10	0.99791	0.99794	0.999255	1226	0	2.7458	0.0020923	0.014493	0.423553	36	10	2.7458
LacZ:2398-2417_LacZ_+	1	0.99823	0.99827	0.999255	1227	0	10.978	0.00177	0.0017347	0.247834	32	1	10.978
luciferase:1028-1047_luciferase_-	1	0.99849	0.99855	0.999255	1228	0	11.004	0.001511	0.0014771	0.247834	26	1	11.004
CTRL0008	1	0.99909	0.99914	0.999255	1229	0	11.336	0.00090658	0.00096193	0.247834	21	1	11.336
FOLH1	10	0.99923	0.99926	0.999255	1230	0	4.2943	0.00077341	0.0056709	0.332155	18	10	4.2943
